# split1	rel_image_1	split2	rel_image_2	Hamming
train	images/train/Aphids_809.jpg	val	images/val/Aphids_866.jpg	4
train	images/train/Aphids_840.jpg	val	images/val/Aphids_854.jpg	4
train	images/train/Aphids_860.jpg	val	images/val/Aphids_695.jpg	4
train	images/train/Aphids_89.jpg	val	images/val/Corn_Health (734).jpg	4
train	images/train/Aphids_935.jpg	val	images/val/Corn_Health (376).jpg	4
train	images/train/Army_worm_132.jpg	val	images/val/Corn_Health (734).jpg	4
train	images/train/Army_worm_428.jpg	val	images/val/Aphids_968.jpg	4
train	images/train/Army_worm_512.jpg	val	images/val/Corn_Blight_1217.jpg	4
train	images/train/Army_worm_528.jpg	val	images/val/Aphids_968.jpg	4
train	images/train/Corn_Blight_1049.jpg	val	images/val/Corn_Health (923).jpg	4
train	images/train/Corn_Blight_1104.jpg	val	images/val/Gray_Leaf_Spot_67.jpg	4
train	images/train/Corn_Blight_203.jpg	val	images/val/Corn_Blight_437.jpg	4
train	images/train/Corn_Blight_204.jpg	val	images/val/Corn_Health (353).jpg	4
train	images/train/Corn_Blight_379.jpg	val	images/val/Corn_Health (288).jpg	4
train	images/train/Corn_Blight_71.jpg	val	images/val/Aphids_507.jpg	4
train	images/train/Corn_Blight_787.jpg	val	images/val/Gray_Leaf_Spot_98.jpg	4
train	images/train/Corn_Common_Rust (1004).jpg	val	images/val/Corn_Common_Rust (981).jpg	4
train	images/train/Corn_Common_Rust (1015).jpg	val	images/val/Corn_Common_Rust (423).jpg	4
train	images/train/Corn_Common_Rust (1054).jpg	val	images/val/Corn_Common_Rust (305).jpg	4
train	images/train/Corn_Common_Rust (1054).jpg	val	images/val/Corn_Common_Rust (968).jpg	4
train	images/train/Corn_Common_Rust (106).jpg	val	images/val/Aphids_410.jpg	4
train	images/train/Corn_Common_Rust (1105).jpg	val	images/val/Corn_Common_Rust (975).jpg	4
train	images/train/Corn_Common_Rust (121).jpg	val	images/val/Corn_Common_Rust (318).jpg	4
train	images/train/Corn_Common_Rust (1285).jpg	val	images/val/Corn_Health (24).jpg	4
train	images/train/Corn_Common_Rust (169).jpg	val	images/val/Corn_Common_Rust (673).jpg	4
train	images/train/Corn_Common_Rust (333).jpg	val	images/val/Corn_Common_Rust (650).jpg	4
train	images/train/Corn_Common_Rust (347).jpg	val	images/val/Corn_Common_Rust (597).jpg	4
train	images/train/Corn_Common_Rust (367).jpg	val	images/val/Corn_Common_Rust (305).jpg	4
train	images/train/Corn_Common_Rust (414).jpg	val	images/val/Corn_Common_Rust (724).jpg	4
train	images/train/Corn_Common_Rust (418).jpg	val	images/val/Corn_Common_Rust (208).jpg	4
train	images/train/Corn_Common_Rust (441).jpg	val	images/val/Corn_Common_Rust (187).jpg	4
train	images/train/Corn_Common_Rust (482).jpg	val	images/val/Corn_Common_Rust (318).jpg	4
train	images/train/Corn_Common_Rust (492).jpg	val	images/val/Corn_Common_Rust (1008).jpg	4
train	images/train/Corn_Common_Rust (495).jpg	val	images/val/Corn_Common_Rust (968).jpg	4
train	images/train/Corn_Common_Rust (51).jpg	val	images/val/Aphids_415.jpg	4
train	images/train/Corn_Common_Rust (523).jpg	val	images/val/Corn_Common_Rust (1046).jpg	4
train	images/train/Corn_Common_Rust (557).jpg	val	images/val/Corn_Common_Rust (208).jpg	4
train	images/train/Corn_Common_Rust (559).jpg	val	images/val/Corn_Common_Rust (208).jpg	4
train	images/train/Corn_Common_Rust (587).jpg	val	images/val/Corn_Common_Rust (708).jpg	4
train	images/train/Corn_Common_Rust (627).jpg	val	images/val/Corn_Common_Rust (944).jpg	4
train	images/train/Corn_Common_Rust (684).jpg	val	images/val/Corn_Common_Rust (1248).jpg	4
train	images/train/Corn_Common_Rust (696).jpg	val	images/val/Corn_Common_Rust (340).jpg	4
train	images/train/Corn_Common_Rust (696).jpg	val	images/val/Corn_Common_Rust (650).jpg	4
train	images/train/Corn_Common_Rust (758).jpg	val	images/val/Corn_Common_Rust (752).jpg	4
train	images/train/Corn_Common_Rust (760).jpg	val	images/val/Corn_Common_Rust (340).jpg	4
train	images/train/Corn_Common_Rust (760).jpg	val	images/val/Corn_Common_Rust (650).jpg	4
train	images/train/Corn_Common_Rust (856).jpg	val	images/val/Corn_Common_Rust (752).jpg	4
train	images/train/Corn_Common_Rust (886).jpg	val	images/val/Corn_Common_Rust (1029).jpg	4
train	images/train/Corn_Common_Rust (906).jpg	val	images/val/Corn_Common_Rust (325).jpg	4
train	images/train/Corn_Common_Rust (908).jpg	val	images/val/Corn_Common_Rust (198).jpg	4
train	images/train/Corn_Common_Rust (958).jpg	val	images/val/Corn_Common_Rust (1127).jpg	4
train	images/train/Corn_Common_Rust (964).jpg	val	images/val/Corn_Common_Rust (305).jpg	4
train	images/train/Corn_Common_Rust (974).jpg	val	images/val/Corn_Common_Rust (208).jpg	4
train	images/train/Corn_Common_Rust (974).jpg	val	images/val/Corn_Common_Rust (944).jpg	4
train	images/train/Corn_Common_Rust (989).jpg	val	images/val/Corn_Common_Rust (981).jpg	4
train	images/train/Corn_Common_Rust (993).jpg	val	images/val/Corn_Common_Rust (208).jpg	4
train	images/train/Corn_Health (1035).jpg	val	images/val/Corn_Health (585).jpg	4
train	images/train/Corn_Health (107).jpg	val	images/val/Corn_Health (703).jpg	4
train	images/train/Corn_Health (1128).jpg	val	images/val/Corn_Health (585).jpg	4
train	images/train/Corn_Health (141).jpg	val	images/val/Aphids_854.jpg	4
train	images/train/Corn_Health (187).jpg	val	images/val/Corn_Health (969).jpg	4
train	images/train/Corn_Health (223).jpg	val	images/val/Aphids_713.jpg	4
train	images/train/Corn_Health (294).jpg	val	images/val/Gray_Leaf_Spot_159.jpg	4
train	images/train/Corn_Health (358).jpg	val	images/val/Corn_Blight_696.jpg	4
train	images/train/Corn_Health (388).jpg	val	images/val/Aphids_56.jpg	4
train	images/train/Corn_Health (394).jpg	val	images/val/Corn_Health (812).jpg	4
train	images/train/Corn_Health (462).jpg	val	images/val/Corn_Blight_956.jpg	4
train	images/train/Corn_Health (602).jpg	val	images/val/Corn_Health (473).jpg	4
train	images/train/Corn_Health (796).jpg	val	images/val/Corn_Health (1092).jpg	4
train	images/train/Corn_Health (823).jpg	val	images/val/Corn_Blight_696.jpg	4
train	images/train/Corn_Health (978).jpg	val	images/val/Corn_Health (376).jpg	4
train	images/train/Corn_Health (982).jpg	val	images/val/Corn_Health (233).jpg	4
train	images/train/Corn_Health (982).jpg	val	images/val/Corn_Health (585).jpg	4
train	images/train/Corn_borer_100.jpg	val	images/val/Aphids_186.jpg	4
train	images/train/Corn_borer_100.jpg	val	images/val/Aphids_207.jpg	4
train	images/train/Corn_borer_372.jpg	val	images/val/Corn_borer_1033.jpg	4
train	images/train/Corn_borer_706.jpg	val	images/val/Corn_borer_1002.jpg	4
train	images/train/Corn_borer_706.jpg	val	images/val/Corn_borer_846.jpg	4
train	images/train/Corn_borer_760.jpg	val	images/val/Corn_borer_812.jpg	4
train	images/train/Corn_borer_950.jpg	val	images/val/Corn_borer_568.jpg	4
train	images/train/Gray_Leaf_Spot_330.jpg	val	images/val/Aphids_770.jpg	4
train	images/train/Gray_Leaf_Spot_482.jpg	val	images/val/Aphids_56.jpg	4
train	images/train/Gray_Leaf_Spot_528.jpg	val	images/val/Aphids_854.jpg	4
train	images/train/aug1_c3_00070.jpg	val	images/val/Corn_Common_Rust (346).jpg	4
train	images/train/aug1_c4_00039.jpg	val	images/val/Army_worm_476.jpg	4
train	images/train/aug1_c4_00048.jpg	val	images/val/Corn_borer_1033.jpg	4
train	images/train/aug1_c4_00050.jpg	val	images/val/Corn_borer_812.jpg	4
train	images/train/aug1_c4_00057.jpg	val	images/val/Corn_borer_568.jpg	4
train	images/train/aug1_c4_00069.jpg	val	images/val/Aphids_37.jpg	4
train	images/train/aug1_c4_00148.jpg	val	images/val/Corn_borer_1033.jpg	4
train	images/train/aug1_c4_00238.jpg	val	images/val/Aphids_186.jpg	4
train	images/train/aug1_c4_00238.jpg	val	images/val/Aphids_207.jpg	4
train	images/train/aug1_c4_00324.jpg	val	images/val/Aphids_37.jpg	4
train	images/train/aug1_c4_00354.jpg	val	images/val/Corn_borer_1002.jpg	4
train	images/train/aug1_c4_00354.jpg	val	images/val/Corn_borer_846.jpg	4
train	images/train/aug1_c5_00054.jpg	val	images/val/Army_worm_529.jpg	4
train	images/train/aug1_c5_00054.jpg	val	images/val/Corn_Health (24).jpg	4
train	images/train/aug1_c5_00259.jpg	val	images/val/Army_worm_454.jpg	4
train	images/train/aug1_c5_00277.jpg	val	images/val/Aphids_968.jpg	4
train	images/train/aug1_c5_00334.jpg	val	images/val/Corn_Health (24).jpg	4
train	images/train/aug1_c5_00337.jpg	val	images/val/Corn_Blight_1217.jpg	4
train	images/train/aug1_c5_00379.jpg	val	images/val/Aphids_968.jpg	4
train	images/train/aug1_c5_00425.jpg	val	images/val/Aphids_968.jpg	4
train	images/train/mosaic_00311.jpg	val	images/val/Aphids_968.jpg	4
train	images/train/Aphids_114.jpg	val	images/val/Aphids_173.jpg	5
train	images/train/Aphids_114.jpg	val	images/val/Aphids_177.jpg	5
train	images/train/Aphids_131.jpg	val	images/val/Aphids_178.jpg	5
train	images/train/Aphids_131.jpg	val	images/val/Aphids_377.jpg	5
train	images/train/Aphids_139.jpg	val	images/val/Corn_Health (959).jpg	5
train	images/train/Aphids_146.jpg	val	images/val/Corn_Health (473).jpg	5
train	images/train/Aphids_146.jpg	val	images/val/Corn_Health (969).jpg	5
train	images/train/Aphids_174.jpg	val	images/val/Aphids_128.jpg	5
train	images/train/Aphids_174.jpg	val	images/val/Aphids_141.jpg	5
train	images/train/Aphids_174.jpg	val	images/val/Aphids_993.jpg	5
train	images/train/Aphids_180.jpg	val	images/val/Aphids_364.jpg	5
train	images/train/Aphids_183.jpg	val	images/val/Corn_Health (288).jpg	5
train	images/train/Aphids_189.jpg	val	images/val/Aphids_287.jpg	5
train	images/train/Aphids_196.jpg	val	images/val/Corn_Health (233).jpg	5
train	images/train/Aphids_196.jpg	val	images/val/Corn_Health (81).jpg	5
train	images/train/Aphids_224.jpg	val	images/val/Aphids_95.jpg	5
train	images/train/Aphids_230.jpg	val	images/val/Aphids_280.jpg	5
train	images/train/Aphids_232.jpg	val	images/val/Corn_Blight_437.jpg	5
train	images/train/Aphids_232.jpg	val	images/val/Corn_Health (414).jpg	5
train	images/train/Aphids_232.jpg	val	images/val/Corn_Health (969).jpg	5
train	images/train/Aphids_252.jpg	val	images/val/Aphids_364.jpg	5
train	images/train/Aphids_259.jpg	val	images/val/Aphids_287.jpg	5
train	images/train/Aphids_269.jpg	val	images/val/Aphids_239.jpg	5
train	images/train/Aphids_300.jpg	val	images/val/Corn_borer_282.jpg	5
train	images/train/Aphids_300.jpg	val	images/val/Corn_borer_911.jpg	5
train	images/train/Aphids_305.jpg	val	images/val/Aphids_132.jpg	5
train	images/train/Aphids_306.jpg	val	images/val/Aphids_186.jpg	5
train	images/train/Aphids_306.jpg	val	images/val/Aphids_207.jpg	5
train	images/train/Aphids_317.jpg	val	images/val/Aphids_29.jpg	5
train	images/train/Aphids_321.jpg	val	images/val/Aphids_186.jpg	5
train	images/train/Aphids_321.jpg	val	images/val/Aphids_287.jpg	5
train	images/train/Aphids_325.jpg	val	images/val/Corn_Blight_614.jpg	5
train	images/train/Aphids_330.jpg	val	images/val/Aphids_334.jpg	5
train	images/train/Aphids_338.jpg	val	images/val/Aphids_148.jpg	5
train	images/train/Aphids_338.jpg	val	images/val/Aphids_993.jpg	5
train	images/train/Aphids_339.jpg	val	images/val/Aphids_178.jpg	5
train	images/train/Aphids_339.jpg	val	images/val/Aphids_271.jpg	5
train	images/train/Aphids_347.jpg	val	images/val/Aphids_334.jpg	5
train	images/train/Aphids_350.jpg	val	images/val/Aphids_178.jpg	5
train	images/train/Aphids_350.jpg	val	images/val/Aphids_271.jpg	5
train	images/train/Aphids_365.jpg	val	images/val/Aphids_302.jpg	5
train	images/train/Aphids_370.jpg	val	images/val/Corn_Health (414).jpg	5
train	images/train/Aphids_370.jpg	val	images/val/Gray_Leaf_Spot_395.jpg	5
train	images/train/Aphids_371.jpg	val	images/val/Corn_Blight_956.jpg	5
train	images/train/Aphids_383.jpg	val	images/val/Corn_Blight_956.jpg	5
train	images/train/Aphids_383.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/Aphids_407.jpg	val	images/val/Aphids_415.jpg	5
train	images/train/Aphids_409.jpg	val	images/val/Corn_Blight_333.jpg	5
train	images/train/Aphids_467.jpg	val	images/val/Aphids_177.jpg	5
train	images/train/Aphids_467.jpg	val	images/val/Aphids_186.jpg	5
train	images/train/Aphids_467.jpg	val	images/val/Aphids_287.jpg	5
train	images/train/Aphids_467.jpg	val	images/val/Aphids_430.jpg	5
train	images/train/Aphids_493.jpg	val	images/val/Corn_Health (969).jpg	5
train	images/train/Aphids_5.jpg	val	images/val/Corn_Blight_715.jpg	5
train	images/train/Aphids_554.jpg	val	images/val/Aphids_177.jpg	5
train	images/train/Aphids_554.jpg	val	images/val/Aphids_287.jpg	5
train	images/train/Aphids_559.jpg	val	images/val/Aphids_141.jpg	5
train	images/train/Aphids_559.jpg	val	images/val/Aphids_302.jpg	5
train	images/train/Aphids_559.jpg	val	images/val/Army_worm_476.jpg	5
train	images/train/Aphids_578.jpg	val	images/val/Aphids_837.jpg	5
train	images/train/Aphids_638.jpg	val	images/val/Corn_Blight_614.jpg	5
train	images/train/Aphids_679.jpg	val	images/val/Aphids_166.jpg	5
train	images/train/Aphids_683.jpg	val	images/val/Aphids_445.jpg	5
train	images/train/Aphids_683.jpg	val	images/val/Aphids_695.jpg	5
train	images/train/Aphids_691.jpg	val	images/val/Corn_Blight_715.jpg	5
train	images/train/Aphids_693.jpg	val	images/val/Aphids_964.jpg	5
train	images/train/Aphids_747.jpg	val	images/val/Aphids_854.jpg	5
train	images/train/Aphids_754.jpg	val	images/val/Aphids_854.jpg	5
train	images/train/Aphids_756.jpg	val	images/val/Aphids_342.jpg	5
train	images/train/Aphids_774.jpg	val	images/val/Aphids_166.jpg	5
train	images/train/Aphids_844.jpg	val	images/val/Aphids_854.jpg	5
train	images/train/Aphids_85.jpg	val	images/val/Aphids_770.jpg	5
train	images/train/Aphids_85.jpg	val	images/val/Aphids_788.jpg	5
train	images/train/Aphids_85.jpg	val	images/val/Aphids_801.jpg	5
train	images/train/Aphids_89.jpg	val	images/val/Corn_Blight_956.jpg	5
train	images/train/Aphids_890.jpg	val	images/val/Aphids_507.jpg	5
train	images/train/Aphids_905.jpg	val	images/val/Aphids_148.jpg	5
train	images/train/Aphids_974.jpg	val	images/val/Aphids_287.jpg	5
train	images/train/Aphids_986.jpg	val	images/val/Aphids_770.jpg	5
train	images/train/Army_worm_130.jpg	val	images/val/Aphids_207.jpg	5
train	images/train/Army_worm_132.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/Army_worm_234.jpg	val	images/val/Army_worm_529.jpg	5
train	images/train/Army_worm_234.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/Army_worm_34.jpg	val	images/val/Army_worm_529.jpg	5
train	images/train/Army_worm_34.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/Army_worm_428.jpg	val	images/val/Army_worm_529.jpg	5
train	images/train/Army_worm_428.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/Army_worm_528.jpg	val	images/val/Army_worm_529.jpg	5
train	images/train/Army_worm_528.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/Army_worm_552.jpg	val	images/val/Corn_Common_Rust (703).jpg	5
train	images/train/Army_worm_552.jpg	val	images/val/Corn_Health (959).jpg	5
train	images/train/Corn_Blight_1002.jpg	val	images/val/Corn_Health (1092).jpg	5
train	images/train/Corn_Blight_1103.jpg	val	images/val/Aphids_854.jpg	5
train	images/train/Corn_Blight_1104.jpg	val	images/val/Aphids_854.jpg	5
train	images/train/Corn_Blight_1171.jpg	val	images/val/Army_worm_46.jpg	5
train	images/train/Corn_Blight_203.jpg	val	images/val/Army_worm_529.jpg	5
train	images/train/Corn_Blight_204.jpg	val	images/val/Corn_borer_982.jpg	5
train	images/train/Corn_Blight_316.jpg	val	images/val/Corn_Blight_579.jpg	5
train	images/train/Corn_Blight_379.jpg	val	images/val/Corn_Blight_1165.jpg	5
train	images/train/Corn_Blight_379.jpg	val	images/val/Corn_Health (1092).jpg	5
train	images/train/Corn_Blight_471.jpg	val	images/val/Corn_Health (969).jpg	5
train	images/train/Corn_Blight_71.jpg	val	images/val/Corn_borer_1002.jpg	5
train	images/train/Corn_Blight_71.jpg	val	images/val/Corn_borer_846.jpg	5
train	images/train/Corn_Blight_821.jpg	val	images/val/Corn_Health (1092).jpg	5
train	images/train/Corn_Blight_888.jpg	val	images/val/Corn_Blight_1165.jpg	5
train	images/train/Corn_Blight_892.jpg	val	images/val/Aphids_56.jpg	5
train	images/train/Corn_Common_Rust (1014).jpg	val	images/val/Corn_Common_Rust (689).jpg	5
train	images/train/Corn_Common_Rust (1037).jpg	val	images/val/Corn_Common_Rust (300).jpg	5
train	images/train/Corn_Common_Rust (1040).jpg	val	images/val/Corn_Common_Rust (305).jpg	5
train	images/train/Corn_Common_Rust (1152).jpg	val	images/val/Corn_Common_Rust (944).jpg	5
train	images/train/Corn_Common_Rust (1169).jpg	val	images/val/Corn_Common_Rust (1219).jpg	5
train	images/train/Corn_Common_Rust (1190).jpg	val	images/val/Corn_Common_Rust (1181).jpg	5
train	images/train/Corn_Common_Rust (1201).jpg	val	images/val/Aphids_854.jpg	5
train	images/train/Corn_Common_Rust (1246).jpg	val	images/val/Corn_Common_Rust (1138).jpg	5
train	images/train/Corn_Common_Rust (1249).jpg	val	images/val/Corn_Common_Rust (346).jpg	5
train	images/train/Corn_Common_Rust (1285).jpg	val	images/val/Corn_Blight_437.jpg	5
train	images/train/Corn_Common_Rust (1285).jpg	val	images/val/Corn_Health (734).jpg	5
train	images/train/Corn_Common_Rust (133).jpg	val	images/val/Corn_Common_Rust (669).jpg	5
train	images/train/Corn_Common_Rust (150).jpg	val	images/val/Corn_Common_Rust (1005).jpg	5
train	images/train/Corn_Common_Rust (158).jpg	val	images/val/Corn_Common_Rust (313).jpg	5
train	images/train/Corn_Common_Rust (158).jpg	val	images/val/Corn_Common_Rust (593).jpg	5
train	images/train/Corn_Common_Rust (258).jpg	val	images/val/Corn_Common_Rust (839).jpg	5
train	images/train/Corn_Common_Rust (264).jpg	val	images/val/Corn_Common_Rust (1127).jpg	5
train	images/train/Corn_Common_Rust (266).jpg	val	images/val/Corn_Common_Rust (650).jpg	5
train	images/train/Corn_Common_Rust (267).jpg	val	images/val/Corn_Common_Rust (981).jpg	5
train	images/train/Corn_Common_Rust (281).jpg	val	images/val/Corn_Common_Rust (1248).jpg	5
train	images/train/Corn_Common_Rust (307).jpg	val	images/val/Corn_Common_Rust (342).jpg	5
train	images/train/Corn_Common_Rust (316).jpg	val	images/val/Corn_Common_Rust (340).jpg	5
train	images/train/Corn_Common_Rust (326).jpg	val	images/val/Corn_Common_Rust (945).jpg	5
train	images/train/Corn_Common_Rust (364).jpg	val	images/val/Corn_Common_Rust (692).jpg	5
train	images/train/Corn_Common_Rust (367).jpg	val	images/val/Corn_Common_Rust (981).jpg	5
train	images/train/Corn_Common_Rust (414).jpg	val	images/val/Corn_Common_Rust (313).jpg	5
train	images/train/Corn_Common_Rust (414).jpg	val	images/val/Corn_Common_Rust (593).jpg	5
train	images/train/Corn_Common_Rust (474).jpg	val	images/val/Corn_Common_Rust (681).jpg	5
train	images/train/Corn_Common_Rust (474).jpg	val	images/val/Corn_Common_Rust (806).jpg	5
train	images/train/Corn_Common_Rust (481).jpg	val	images/val/Corn_Common_Rust (1008).jpg	5
train	images/train/Corn_Common_Rust (51).jpg	val	images/val/Corn_Blight_437.jpg	5
train	images/train/Corn_Common_Rust (550).jpg	val	images/val/Corn_Common_Rust (346).jpg	5
train	images/train/Corn_Common_Rust (559).jpg	val	images/val/Corn_Common_Rust (1248).jpg	5
train	images/train/Corn_Common_Rust (559).jpg	val	images/val/Corn_Common_Rust (318).jpg	5
train	images/train/Corn_Common_Rust (569).jpg	val	images/val/Corn_Common_Rust (1008).jpg	5
train	images/train/Corn_Common_Rust (684).jpg	val	images/val/Corn_Common_Rust (208).jpg	5
train	images/train/Corn_Common_Rust (707).jpg	val	images/val/Corn_Common_Rust (665).jpg	5
train	images/train/Corn_Common_Rust (728).jpg	val	images/val/Corn_Common_Rust (673).jpg	5
train	images/train/Corn_Common_Rust (729).jpg	val	images/val/Corn_Common_Rust (683).jpg	5
train	images/train/Corn_Common_Rust (757).jpg	val	images/val/Corn_Common_Rust (313).jpg	5
train	images/train/Corn_Common_Rust (759).jpg	val	images/val/Corn_Common_Rust (366).jpg	5
train	images/train/Corn_Common_Rust (774).jpg	val	images/val/Corn_Common_Rust (898).jpg	5
train	images/train/Corn_Common_Rust (786).jpg	val	images/val/Corn_Common_Rust (724).jpg	5
train	images/train/Corn_Common_Rust (793).jpg	val	images/val/Corn_Common_Rust (1219).jpg	5
train	images/train/Corn_Common_Rust (794).jpg	val	images/val/Corn_Common_Rust (1016).jpg	5
train	images/train/Corn_Common_Rust (824).jpg	val	images/val/Corn_Common_Rust (1008).jpg	5
train	images/train/Corn_Common_Rust (824).jpg	val	images/val/Corn_Common_Rust (724).jpg	5
train	images/train/Corn_Common_Rust (838).jpg	val	images/val/Corn_Common_Rust (543).jpg	5
train	images/train/Corn_Common_Rust (847).jpg	val	images/val/Corn_Common_Rust (354).jpg	5
train	images/train/Corn_Common_Rust (860).jpg	val	images/val/Corn_Common_Rust (689).jpg	5
train	images/train/Corn_Common_Rust (903).jpg	val	images/val/Corn_Common_Rust (681).jpg	5
train	images/train/Corn_Common_Rust (905).jpg	val	images/val/Corn_Common_Rust (319).jpg	5
train	images/train/Corn_Common_Rust (908).jpg	val	images/val/Corn_Common_Rust (1030).jpg	5
train	images/train/Corn_Common_Rust (931).jpg	val	images/val/Corn_Common_Rust (944).jpg	5
train	images/train/Corn_Common_Rust (960).jpg	val	images/val/Corn_Common_Rust (208).jpg	5
train	images/train/Corn_Common_Rust (974).jpg	val	images/val/Corn_Common_Rust (1248).jpg	5
train	images/train/Corn_Common_Rust (984).jpg	val	images/val/Corn_Common_Rust (1248).jpg	5
train	images/train/Corn_Common_Rust (989).jpg	val	images/val/Corn_Common_Rust (968).jpg	5
train	images/train/Corn_Common_Rust (993).jpg	val	images/val/Corn_Common_Rust (1248).jpg	5
train	images/train/Corn_Common_Rust (993).jpg	val	images/val/Corn_Common_Rust (708).jpg	5
train	images/train/Corn_Health (1012).jpg	val	images/val/Corn_Health (812).jpg	5
train	images/train/Corn_Health (1035).jpg	val	images/val/Aphids_56.jpg	5
train	images/train/Corn_Health (1084).jpg	val	images/val/Corn_Blight_160.jpg	5
train	images/train/Corn_Health (1128).jpg	val	images/val/Aphids_56.jpg	5
train	images/train/Corn_Health (125).jpg	val	images/val/Corn_Health (320).jpg	5
train	images/train/Corn_Health (161).jpg	val	images/val/Aphids_713.jpg	5
train	images/train/Corn_Health (170).jpg	val	images/val/Corn_Health (697).jpg	5
train	images/train/Corn_Health (187).jpg	val	images/val/Army_worm_529.jpg	5
train	images/train/Corn_Health (223).jpg	val	images/val/Aphids_854.jpg	5
train	images/train/Corn_Health (223).jpg	val	images/val/Corn_borer_911.jpg	5
train	images/train/Corn_Health (262).jpg	val	images/val/Corn_Health (113).jpg	5
train	images/train/Corn_Health (277).jpg	val	images/val/Aphids_770.jpg	5
train	images/train/Corn_Health (278).jpg	val	images/val/Corn_Health (812).jpg	5
train	images/train/Corn_Health (373).jpg	val	images/val/Army_worm_46.jpg	5
train	images/train/Corn_Health (392).jpg	val	images/val/Corn_Health (734).jpg	5
train	images/train/Corn_Health (462).jpg	val	images/val/Corn_Blight_437.jpg	5
train	images/train/Corn_Health (462).jpg	val	images/val/Corn_Health (414).jpg	5
train	images/train/Corn_Health (462).jpg	val	images/val/Corn_Health (969).jpg	5
train	images/train/Corn_Health (558).jpg	val	images/val/Corn_Blight_859.jpg	5
train	images/train/Corn_Health (796).jpg	val	images/val/Corn_Health (288).jpg	5
train	images/train/Corn_Health (823).jpg	val	images/val/Corn_Blight_614.jpg	5
train	images/train/Corn_Health (982).jpg	val	images/val/Aphids_56.jpg	5
train	images/train/Corn_Health (986).jpg	val	images/val/Aphids_99.jpg	5
train	images/train/Corn_Health (986).jpg	val	images/val/Corn_Health (714).jpg	5
train	images/train/Corn_borer_897.jpg	val	images/val/Army_worm_476.jpg	5
train	images/train/Gray_Leaf_Spot_108.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/Gray_Leaf_Spot_189.jpg	val	images/val/Aphids_591.jpg	5
train	images/train/Gray_Leaf_Spot_36.jpg	val	images/val/Gray_Leaf_Spot_325.jpg	5
train	images/train/Gray_Leaf_Spot_459.jpg	val	images/val/Corn_Common_Rust (346).jpg	5
train	images/train/aug1_c3_00101.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/aug1_c3_00108.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/aug1_c3_00160.jpg	val	images/val/Aphids_99.jpg	5
train	images/train/aug1_c3_00221.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/aug1_c3_00301.jpg	val	images/val/Corn_Health (585).jpg	5
train	images/train/aug1_c3_00301.jpg	val	images/val/Corn_Health (734).jpg	5
train	images/train/aug1_c3_00320.jpg	val	images/val/Aphids_591.jpg	5
train	images/train/aug1_c4_00039.jpg	val	images/val/Aphids_177.jpg	5
train	images/train/aug1_c4_00222.jpg	val	images/val/Corn_borer_863.jpg	5
train	images/train/aug1_c5_00015.jpg	val	images/val/Corn_Health (812).jpg	5
train	images/train/aug1_c5_00051.jpg	val	images/val/Army_worm_529.jpg	5
train	images/train/aug1_c5_00051.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/aug1_c5_00054.jpg	val	images/val/Corn_Health (414).jpg	5
train	images/train/aug1_c5_00054.jpg	val	images/val/Corn_Health (734).jpg	5
train	images/train/aug1_c5_00072.jpg	val	images/val/Army_worm_308.jpg	5
train	images/train/aug1_c5_00150.jpg	val	images/val/Corn_Health (812).jpg	5
train	images/train/aug1_c5_00169.jpg	val	images/val/Aphids_207.jpg	5
train	images/train/aug1_c5_00232.jpg	val	images/val/Army_worm_529.jpg	5
train	images/train/aug1_c5_00232.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/aug1_c5_00244.jpg	val	images/val/Army_worm_308.jpg	5
train	images/train/aug1_c5_00277.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/aug1_c5_00290.jpg	val	images/val/Army_worm_529.jpg	5
train	images/train/aug1_c5_00290.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/aug1_c5_00296.jpg	val	images/val/Army_worm_529.jpg	5
train	images/train/aug1_c5_00296.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/aug1_c5_00334.jpg	val	images/val/Corn_Health (734).jpg	5
train	images/train/aug1_c5_00379.jpg	val	images/val/Army_worm_529.jpg	5
train	images/train/aug1_c5_00379.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/aug1_c5_00425.jpg	val	images/val/Army_worm_529.jpg	5
train	images/train/aug1_c5_00425.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/aug1_c5_00446.jpg	val	images/val/Army_worm_529.jpg	5
train	images/train/aug1_c5_00446.jpg	val	images/val/Corn_Health (24).jpg	5
train	images/train/aug1_c5_00502.jpg	val	images/val/Army_worm_529.jpg	5
train	images/train/aug1_c5_00502.jpg	val	images/val/Corn_Health (24).jpg	5
